Customer_ID,Region,Retention_Strategy,Recommended_Strategy,Risk_Level,LTV_Segment,Action_Priority,Churn_Probability,Projected_Churn,Lifetime_Value,Purchase_Frequency,Average_Order_Value,Engagement_Score,Most_Frequent_Category,Time_Between_Purchases
CUST_SUZMBI,North America,Discount,Standard Communication,High Risk,Low Value,Monitor,0.87,0.87,959.57,12,132.24,0.625,Sports,34
CUST_8631Y9,South America,Discount,Discounts,Medium Risk,High Value,High Priority,0.47,0.4324,7490.5,1,96.67,0.425,Home,18
CUST_P43D45,Asia,Email Campaign,Standard Communication,Low Risk,High Value,Monitor,0.04,0.04,7012.32,12,123.65,0.552,Clothing,47
CUST_A8D38V,South America,Discount,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.84,0.7392,5681.12,9,76.58,0.271,Electronics,83
CUST_GAIDRM,South America,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.39,0.3588,5458.66,4,122.27,0.223,Home,68
CUST_7IUYYY,South America,Discount,Standard Communication,Low Risk,High Value,Monitor,0.1,0.1,8273.37,4,62.11,0.543,Home,11
CUST_1KN2A8,South America,Email Campaign,Re-engagement Campaign,Low Risk,Low Value,Maintain,0.2,0.17600000000000002,2358.32,5,179.11,0.171,Home,82
CUST_GG7RC6,South America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.75,0.75,6400.72,15,125.74,0.726,Electronics,30
CUST_W3D7AU,Europe,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.93,0.93,4726.93,17,163.0,0.745,Clothing,36
CUST_FNGS8H,Asia,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.2,0.2,1193.75,12,86.68,0.484,Electronics,59
CUST_3USKKH,Europe,Email Campaign,Standard Communication,Low Risk,Low Value,Monitor,0.28,0.28,2625.31,7,119.85,0.589,Clothing,17
CUST_LQSSAP,Asia,Discount,Standard Communication,High Risk,Low Value,High Priority,0.82,0.82,2094.74,4,116.14,0.358,Electronics,44
CUST_UZBGZM,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.39,0.3588,4211.88,8,53.15,0.441,Electronics,48
CUST_MENASY,Asia,Discount,Standard Communication,Low Risk,High Value,High Priority,0.21,0.21,8885.03,10,169.33,0.533,Home,41
CUST_B9TQ73,South America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.97,0.8245,8345.59,2,129.63,0.255,Clothing,53
CUST_HMS7NA,North America,Email Campaign,Re-engagement Campaign,High Risk,Low Value,High Priority,0.89,0.7832,1332.89,2,49.61,0.204,Home,62
CUST_DJ3OOX,South America,Discount,Discounts,Medium Risk,High Value,High Priority,0.45,0.41400000000000003,6730.06,17,44.43,0.796,Electronics,27
CUST_DEPZGJ,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.75,0.75,3960.54,11,191.73,0.323,Electronics,83
CUST_57JXF3,North America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.5,0.46,321.6,5,182.9,0.514,Electronics,21
CUST_S9BHPD,North America,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,0.75,0.75,2832.81,13,198.96,0.348,Electronics,88
CUST_EMDJBW,South America,Email Campaign,Discounts,Medium Risk,Low Value,Maintain,0.31,0.2852,1508.51,6,74.25,0.613,Sports,8
CUST_WT60W2,Europe,Discount,Discounts,Medium Risk,Low Value,Monitor,0.34,0.3128,3110.45,10,119.55,0.364,Sports,71
CUST_P5J7SU,North America,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.2,0.2,4916.06,7,90.09,0.358,Clothing,58
CUST_SJTJX3,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.4,0.36800000000000005,2814.65,18,51.33,0.895,Sports,14
CUST_HOBAHX,Europe,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.46,0.4232,731.64,4,39.82,0.493,Home,20
CUST_VV0YS6,North America,Email Campaign,Re-engagement Campaign,Low Risk,Medium Value,Monitor,0.28,0.24640000000000004,6289.96,3,190.25,0.13,Clothing,80
CUST_5CZ6NA,Europe,Discount,Loyalty Programs,Low Risk,High Value,Monitor,0.25,0.225,6888.52,15,29.31,0.788,Clothing,19
CUST_EL7O0W,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.4,0.36800000000000005,2968.83,15,70.72,0.625,Electronics,48
CUST_EDUCQO,Asia,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.11,0.11,901.19,8,180.93,0.424,Sports,51
CUST_LIEEO1,Europe,Loyalty Program,Re-engagement Campaign,Low Risk,Medium Value,Monitor,0.21,0.1848,4863.83,5,24.26,0.171,Electronics,82
CUST_YDWNXE,Asia,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.59,0.5428,6804.34,1,165.58,0.026,Sports,89
CUST_XYICEF,Europe,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.03,0.03,1912.83,7,45.56,0.426,Sports,46
CUST_2HCWYF,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.95,0.95,4530.07,19,138.09,0.888,Electronics,20
CUST_PREA2U,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.4,0.36800000000000005,2353.09,12,150.56,0.394,Home,75
CUST_N6E2GD,South America,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.91,0.7735,6985.54,10,118.71,0.392,Electronics,66
CUST_E8OER3,South America,Email Campaign,Re-engagement Campaign,High Risk,Low Value,Monitor,0.61,0.5367999999999999,1768.89,6,112.09,0.248,Clothing,73
CUST_Y95FNF,South America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.82,0.697,8780.48,4,67.75,0.538,Clothing,12
CUST_7XKEIS,South America,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.52,0.47840000000000005,4467.83,16,158.61,0.736,Sports,33
CUST_S04624,South America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.39,0.3588,3355.04,3,145.12,0.186,Clothing,70
CUST_4HNBXP,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.54,0.4968000000000001,3997.31,17,97.81,0.554,Home,70
CUST_QP0EZS,South America,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.38,0.3496,3701.14,16,139.79,0.87,Electronics,9
CUST_U1KVT8,North America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.56,0.5152000000000001,771.17,14,186.48,0.818,Home,9
CUST_2L0EV4,Europe,Discount,Standard Communication,High Risk,Low Value,High Priority,0.8,0.8,3241.05,13,141.02,0.634,Home,37
CUST_MMFK6X,North America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.7,0.7,6677.17,1,45.55,0.375,Home,27
CUST_OV9EGX,North America,Discount,Re-engagement Campaign,Low Risk,Medium Value,Maintain,0.12,0.1056,3677.22,5,25.01,0.21,Clothing,75
CUST_4XNH15,North America,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.41,0.3772,6919.27,3,193.74,0.382,Electronics,35
CUST_HGC6UD,South America,Discount,Standard Communication,High Risk,Low Value,High Priority,0.85,0.85,2407.1,4,152.55,0.532,Sports,13
CUST_3LNJ4E,South America,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.29,0.29,4211.21,18,126.05,0.541,Home,77
CUST_3LSGSP,North America,Email Campaign,Discounts,Medium Risk,Low Value,Maintain,0.3,0.276,1863.26,12,177.06,0.658,Sports,28
CUST_TW4F0U,North America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.95,0.8075,7285.95,17,137.8,0.779,Home,30
CUST_R7HYAW,South America,Discount,Discounts,Medium Risk,High Value,High Priority,0.31,0.2852,9698.18,11,186.96,0.323,Sports,83
CUST_AXATBL,North America,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.05,0.05,1393.69,9,119.78,0.411,Electronics,58
CUST_QJ4418,Asia,Loyalty Program,Standard Communication,High Risk,Medium Value,Immediate Action,0.96,0.96,5429.9,13,106.56,0.69,Sports,27
CUST_9M2R96,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.68,0.68,1499.18,10,26.4,0.645,Electronics,21
CUST_1I0MKG,Asia,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.65,0.65,4959.66,7,172.83,0.504,Sports,32
CUST_KI4WD8,Asia,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.03,0.03,9172.82,7,161.21,0.364,Sports,57
CUST_JOE853,Asia,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.04,0.04,2414.51,5,168.1,0.519,Sports,20
CUST_RY3QPC,South America,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,0.96,0.96,2613.84,17,116.72,0.908,Sports,7
CUST_JCWF3E,North America,Discount,Standard Communication,Low Risk,Low Value,Monitor,0.25,0.25,2578.94,12,127.37,0.675,Sports,25
CUST_RS16ZL,South America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.84,0.84,4714.8,10,144.06,0.426,Home,60
CUST_KKT56X,South America,Email Campaign,Standard Communication,Low Risk,High Value,Monitor,0.02,0.02,8283.64,13,64.74,0.567,Sports,49
CUST_N9NLPB,South America,Email Campaign,Discounts,Medium Risk,Medium Value,High Priority,0.5,0.46,5259.47,11,190.21,0.323,Sports,83
CUST_8EE5OK,Europe,Discount,Discounts,Medium Risk,Low Value,Maintain,0.3,0.276,572.42,8,37.09,0.289,Home,75
CUST_CP9S2B,Asia,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.98,0.833,8726.84,13,180.43,0.814,Clothing,5
CUST_MJGWUH,South America,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.33,0.30360000000000004,3649.71,6,89.46,0.411,Home,44
CUST_IQQ5A0,Europe,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.9,0.765,8234.75,3,107.6,0.225,Electronics,63
CUST_HQ89PU,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.65,0.5525,9730.65,15,41.12,0.771,Sports,22
CUST_3B9PJ4,Asia,Email Campaign,Standard Communication,Low Risk,High Value,High Priority,0.22,0.22,8146.53,17,45.9,0.695,Home,45
CUST_020NQX,South America,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.62,0.62,1722.77,18,46.53,0.496,Electronics,85
CUST_1UXOIT,Europe,Discount,Loyalty Programs,Low Risk,Medium Value,Monitor,0.23,0.20700000000000002,4584.29,19,198.63,0.961,Home,7
CUST_JYFOYJ,South America,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.35,0.322,6747.12,5,157.99,0.525,Clothing,19
CUST_XV2OOT,North America,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.23,0.23,465.78,6,120.54,0.607,Clothing,9
CUST_V3VD8T,Asia,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.66,0.561,8486.45,3,119.06,0.523,Clothing,10
CUST_O3CBJO,South America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.33,0.30360000000000004,2773.84,13,114.16,0.685,Home,28
CUST_M40O01,South America,Discount,Re-engagement Campaign,Low Risk,Low Value,Maintain,0.17,0.1496,2893.12,7,192.96,0.24,Home,79
CUST_GMY9V2,North America,Discount,Discounts,Medium Risk,Low Value,Monitor,0.34,0.3128,3144.46,1,48.12,0.42,Sports,19
CUST_7XRE5C,Asia,Discount,Discounts,Medium Risk,Low Value,Monitor,0.45,0.41400000000000003,3290.38,9,88.54,0.495,Clothing,43
CUST_XRS1IN,Europe,Discount,Standard Communication,Low Risk,High Value,Monitor,0.04,0.04,7322.66,12,138.28,0.451,Sports,65
CUST_MOSOGJ,North America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.87,0.87,6259.35,16,177.63,0.781,Clothing,25
CUST_UETE7J,South America,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.41,0.3772,5718.24,19,49.78,0.657,Clothing,61
CUST_JF8LX6,North America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.81,0.81,5025.04,11,108.78,0.441,Electronics,62
CUST_D634AD,South America,Loyalty Program,Standard Communication,Low Risk,High Value,High Priority,0.21,0.21,8997.34,6,133.23,0.574,Sports,15
CUST_LOXMXC,South America,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.82,0.82,3197.12,18,169.53,0.771,Electronics,36
CUST_NZJ8I1,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.37,0.34040000000000004,6299.3,11,61.78,0.525,Clothing,47
CUST_WHYCT9,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.4,0.36800000000000005,2296.44,5,40.06,0.564,Home,12
CUST_DVK54A,Europe,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.45,0.41400000000000003,8655.76,6,194.16,0.377,Home,50
CUST_5LSR7E,North America,Discount,Discounts,Medium Risk,High Value,High Priority,0.52,0.47840000000000005,9287.67,13,80.51,0.679,Electronics,29
CUST_QBQF1P,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.57,0.5244,1252.42,7,97.37,0.499,Sports,33
CUST_KSNIL6,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.88,0.748,9673.73,3,195.3,0.259,Sports,57
CUST_Q0WHAG,Europe,Loyalty Program,Loyalty Programs,Low Risk,High Value,High Priority,0.25,0.225,7612.97,10,129.85,0.729,Sports,6
CUST_M702RV,Asia,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.82,0.82,5477.39,14,45.06,0.644,Sports,40
CUST_NLEP83,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.88,0.88,4940.81,16,83.21,0.73,Clothing,34
CUST_WZI1TV,North America,Discount,Discounts,Medium Risk,High Value,High Priority,0.39,0.3588,9392.21,3,59.63,0.146,Home,77
CUST_6KA8CY,Asia,Discount,Discounts,Medium Risk,High Value,High Priority,0.37,0.34040000000000004,7131.06,6,75.93,0.315,Electronics,61
CUST_BGPHO9,North America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.79,0.79,4701.33,9,50.08,0.546,Electronics,34
CUST_59NU2J,North America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.74,0.629,8436.7,5,76.81,0.351,Home,50
CUST_DI8MAW,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.84,0.714,7318.59,1,40.04,0.425,Home,18
CUST_O7YEPN,South America,Discount,Discounts,Medium Risk,High Value,High Priority,0.32,0.2944,8365.17,11,186.26,0.57,Sports,39
CUST_I94VDI,Europe,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.77,0.77,5814.36,13,105.2,0.449,Electronics,70
CUST_TQOVPP,North America,Discount,Discounts,Medium Risk,Medium Value,High Priority,0.49,0.45080000000000003,5942.69,2,120.58,0.485,Clothing,12
CUST_WZOK8D,South America,Email Campaign,Re-engagement Campaign,Low Risk,Low Value,Maintain,0.1,0.08800000000000001,2258.49,8,56.53,0.25,Home,82
CUST_87ECSH,South America,Email Campaign,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.81,0.7128000000000001,5404.73,5,169.7,0.244,Electronics,69
CUST_3HUDDU,North America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.8,0.68,7140.09,4,172.35,0.263,Clothing,61
CUST_611PJ6,Europe,Email Campaign,Standard Communication,Low Risk,High Value,High Priority,0.16,0.16,9191.66,16,123.47,0.623,Clothing,53
CUST_GJ7SRO,North America,Discount,Loyalty Programs,Low Risk,High Value,High Priority,0.23,0.20700000000000002,9134.77,18,137.62,0.934,Clothing,7
CUST_CRNS6Q,Asia,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.76,0.76,6063.69,14,174.7,0.599,Clothing,48
CUST_19E0I2,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.7,0.595,9240.41,5,179.51,0.148,Clothing,86
CUST_Q7XXDF,South America,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.55,0.5060000000000001,8100.12,11,107.66,0.323,Electronics,83
CUST_F0Q7R4,South America,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.66,0.66,2511.81,13,138.66,0.792,Electronics,9
CUST_4FRN3I,Asia,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.87,0.7394999999999999,7780.65,2,32.25,0.21,Sports,61
CUST_4XXYLZ,South America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.82,0.82,5987.93,9,140.2,0.36,Sports,67
CUST_XDLJZS,North America,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.05,0.05,2476.51,7,160.14,0.381,Home,54
CUST_KW7TOP,North America,Discount,Discounts,Medium Risk,Low Value,Monitor,0.37,0.34040000000000004,2750.89,6,172.82,0.619,Sports,7
CUST_7DHUA9,Europe,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.44,0.4048,1369.45,16,91.89,0.595,Electronics,58
CUST_R77KDO,Asia,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.41,0.3772,7433.0,5,195.04,0.328,Home,54
CUST_UXQPHJ,South America,Loyalty Program,Loyalty Programs,Low Risk,High Value,Monitor,0.13,0.117,8200.21,19,94.5,0.955,Electronics,8
CUST_RWGDH9,Asia,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.3,0.276,5901.74,12,64.95,0.423,Sports,70
CUST_X00RSD,Asia,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.85,0.85,4591.27,9,85.84,0.411,Home,58
CUST_I1P12Y,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.75,0.75,2192.65,1,180.21,0.369,Home,28
CUST_2KLMD7,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,Immediate Action,0.98,0.98,5633.69,9,57.21,0.636,Home,18
CUST_ZHROPM,Asia,Email Campaign,VIP Treatment,High Risk,High Value,High Priority,0.6,0.51,8414.19,15,88.15,0.473,Sports,75
CUST_JS4VEH,Asia,Discount,Standard Communication,High Risk,Low Value,Monitor,0.62,0.62,1681.44,13,35.26,0.69,Sports,27
CUST_5N5HSG,North America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.86,0.86,4485.89,18,145.36,0.755,Sports,39
CUST_BWP6EV,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.81,0.6885,7237.4,11,155.9,0.649,Clothing,25
CUST_F7T57R,North America,Email Campaign,Re-engagement Campaign,High Risk,Low Value,High Priority,0.9,0.792,2379.32,4,127.23,0.178,Electronics,76
CUST_F7Q3S1,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.46,0.4232,3631.82,15,199.39,0.507,Sports,69
CUST_B7IMLD,South America,Discount,Discounts,Medium Risk,Medium Value,High Priority,0.58,0.5336,5154.98,4,125.76,0.425,Electronics,32
CUST_CFVQ2Y,Europe,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.38,0.3496,5952.68,18,168.94,0.816,Home,28
CUST_6NOQGY,North America,Discount,Loyalty Programs,Low Risk,Low Value,Maintain,0.02,0.018000000000000002,2884.3,19,126.71,0.854,Electronics,26
CUST_R0C1NN,Asia,Loyalty Program,Standard Communication,Low Risk,Medium Value,Monitor,0.22,0.22,4882.68,17,71.68,0.56,Sports,69
CUST_K8VU42,North America,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,0.68,0.68,3274.82,19,198.5,0.848,Electronics,27
CUST_GR0GUR,South America,Email Campaign,Standard Communication,High Risk,Medium Value,Immediate Action,0.99,0.99,5604.93,2,119.2,0.3,Clothing,45
CUST_DLUH1W,Asia,Discount,Standard Communication,High Risk,Low Value,Monitor,0.72,0.72,940.47,12,72.76,0.658,Clothing,28
CUST_L1CFTB,Asia,Loyalty Program,Re-engagement Campaign,Low Risk,High Value,High Priority,0.15,0.132,8994.21,3,123.16,0.174,Electronics,72
CUST_E3LWZI,South America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.86,0.731,7124.75,2,184.13,0.502,Clothing,9
CUST_HTAIZ0,Europe,Email Campaign,Loyalty Programs,Low Risk,Low Value,Maintain,0.14,0.12600000000000003,2114.05,15,104.12,0.85,Home,8
CUST_TXTNSY,South America,Loyalty Program,Standard Communication,Low Risk,Medium Value,Monitor,0.1,0.1,4849.82,8,104.84,0.525,Clothing,33
CUST_62GG70,South America,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.4,0.36800000000000005,8177.51,2,122.54,0.35,Clothing,36
CUST_EC5OLS,Europe,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.04,0.04,639.05,1,168.23,0.448,Home,14
CUST_RMQZO4,North America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.95,0.8075,6812.99,5,186.27,0.266,Electronics,65
CUST_GIM0YU,North America,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,1.0,1.0,2893.15,16,32.9,0.893,Sports,5
CUST_KH0YA2,Europe,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,0.86,0.86,1692.23,18,147.31,0.687,Home,51
CUST_IW23JV,Asia,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.03,0.03,9664.27,17,140.72,0.7,Electronics,44
CUST_SPBM6W,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,Immediate Action,0.95,0.95,5851.7,8,53.63,0.581,Clothing,23
CUST_04IZH6,Asia,Discount,Standard Communication,High Risk,Low Value,High Priority,0.98,0.98,3170.87,13,56.41,0.719,Sports,22
CUST_MPE2P1,North America,Loyalty Program,Re-engagement Campaign,Low Risk,Medium Value,Monitor,0.26,0.2288,4562.86,3,190.77,0.163,Home,74
CUST_I4IC0U,Europe,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.63,0.63,1667.94,7,133.58,0.308,Electronics,67
CUST_FI8N1E,North America,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.73,0.73,2513.29,14,119.84,0.481,Clothing,69
CUST_9OV5SJ,North America,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.5,0.46,4520.77,4,120.82,0.442,Home,29
CUST_J772ZQ,Asia,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.02,0.02,2166.0,10,157.09,0.499,Sports,47
CUST_GTQ6QF,Asia,Loyalty Program,Loyalty Programs,Low Risk,Medium Value,Monitor,0.03,0.027,4807.7,19,27.25,0.82,Electronics,32
