Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Risk_Level,LTV_Segment,Engagement_Score,Strategy_Success,Recommended_Strategy,Current_Expected_Churn,Projected_Churn,Priority_Score,Action_Priority
CUST_ZIMOOB,PROD_50ZMSE,TRANS_XDO4Y2,13,199.76,Home,60,South America,0.24,1666.64,2022-06-05,2023-10-22,Fall,Morning,Loyalty Program,Low Risk,Low Value,0.505,1,Standard Communication,0.24,0.24,20.33340000160004,Maintain
CUST_BQQQVX,PROD_91W0VF,TRANS_3NDXUA,2,122.65,Clothing,55,Asia,0.38,567.28,2020-08-31,2023-06-25,Fall,Afternoon,Loyalty Program,Medium Risk,Low Value,0.244,1,Discounts,0.38,0.3496,21.836468075233807,Maintain
CUST_52EO2K,PROD_MSW50K,TRANS_QE16CC,17,91.92,Sports,76,Europe,0.12,9238.72,2020-07-05,2023-10-06,Fall,Evening,Discount,Low Risk,High Value,0.52,1,Standard Communication,0.12,0.12,52.19470867300815,High Priority
CUST_0H7Z3X,PROD_5N7JDT,TRANS_GCRXS0,8,180.68,Electronics,61,South America,0.13,8896.81,2022-12-20,2023-09-07,Fall,Afternoon,Discount,Low Risk,High Value,0.368,1,Standard Communication,0.13,0.13,50.985117642823425,High Priority
CUST_QAXZQT,PROD_TJI0KT,TRANS_25JY8J,6,39.65,Electronics,11,North America,0.51,6765.08,2022-05-16,2023-01-11,Spring,Evening,Discount,Medium Risk,High Value,0.596,0,Discounts,0.51,0.4692,59.326211829083896,High Priority
CUST_ZJT22H,PROD_3I2T16,TRANS_TSXRLY,13,79.7,Clothing,26,North America,0.93,3050.4,2022-07-13,2023-01-23,Spring,Evening,Loyalty Program,High Risk,Low Value,0.696,0,Standard Communication,0.93,0.93,61.75236605678536,High Priority
CUST_4RESKZ,PROD_2F8I98,TRANS_A2GMGR,6,128.88,Sports,18,Europe,0.71,128.02,2020-08-06,2023-06-24,Summer,Afternoon,Loyalty Program,High Risk,Low Value,0.557,0,Standard Communication,0.71,0.71,36.140115362768704,Monitor
CUST_7U3ZEK,PROD_TRJDBV,TRANS_POJPUF,9,99.62,Electronics,72,Europe,0.04,7129.69,2022-05-13,2023-08-28,Summer,Evening,Email Campaign,Low Risk,High Value,0.332,1,Standard Communication,0.04,0.04,37.649305583334,Monitor
CUST_S6QIFA,PROD_PSYN74,TRANS_02XSH5,13,128.57,Sports,64,Europe,0.4,711.52,2020-04-19,2023-03-15,Spring,Morning,Loyalty Program,Medium Risk,Low Value,0.483,0,Discounts,0.4,0.36800000000000005,23.557685384449226,Maintain
CUST_Z2QK0K,PROD_4UZA62,TRANS_3PGBPE,3,73.03,Electronics,29,North America,0.15,9705.66,2020-03-15,2023-02-11,Spring,Morning,Loyalty Program,Low Risk,High Value,0.416,1,Standard Communication,0.15,0.15,56.02946470715297,High Priority
CUST_11IJ74,PROD_IU4XOE,TRANS_FQP9AV,11,101.47,Electronics,45,Europe,0.44,2672.93,2021-06-05,2023-07-14,Spring,Evening,Discount,Medium Risk,Low Value,0.537,0,Discounts,0.44,0.4048,35.364970759298224,Monitor
CUST_ZM1Y63,PROD_1AQQBV,TRANS_R2YAYK,16,162.83,Home,50,North America,0.17,6899.44,2020-05-05,2023-12-23,Spring,Morning,Loyalty Program,Low Risk,High Value,0.64,1,Standard Communication,0.17,0.17,42.99802795267086,Monitor
CUST_2V0EZT,PROD_1TF70I,TRANS_CQ4GU5,11,117.22,Electronics,26,North America,0.18,2200.37,2022-12-08,2023-10-13,Summer,Evening,Discount,Low Risk,Low Value,0.643,1,Standard Communication,0.18,0.18,20.00211405073722,Maintain
CUST_1YC4YV,PROD_HECA62,TRANS_8ENQPZ,3,79.85,Home,56,Asia,0.68,2397.39,2022-06-17,2023-05-01,Fall,Evening,Loyalty Program,High Risk,Low Value,0.264,0,Re-engagement Campaign,0.68,0.5984,45.98723769370465,Monitor
CUST_E2YRB5,PROD_KM8KUD,TRANS_CCJNRN,12,191.24,Clothing,51,South America,0.44,825.13,2021-09-12,2023-02-05,Summer,Afternoon,Email Campaign,Medium Risk,Low Value,0.529,0,Discounts,0.44,0.4048,26.125749017976432,Monitor
CUST_H4DM4P,PROD_C5Z26S,TRANS_OTHAW3,5,189.2,Clothing,84,North America,0.2,2432.16,2020-04-11,2023-06-02,Fall,Evening,Loyalty Program,Low Risk,Low Value,0.16,1,Re-engagement Campaign,0.2,0.17600000000000002,22.161091866204785,Maintain
CUST_EGCZS5,PROD_Q1F10S,TRANS_FXGFI4,3,83.92,Electronics,32,Europe,0.98,6756.35,2022-04-06,2023-04-02,Summer,Evening,Loyalty Program,High Risk,High Value,0.399,0,VIP Treatment,0.98,0.833,82.78256078145876,Immediate Action
CUST_P2B7RK,PROD_3ZMZA9,TRANS_T32V0R,6,125.79,Home,27,Europe,0.54,2333.31,2021-12-07,2023-01-21,Fall,Evening,Loyalty Program,Medium Risk,Low Value,0.506,0,Discounts,0.54,0.4968000000000001,38.6668300039201,Monitor
CUST_2MCHA9,PROD_0DXZ79,TRANS_9PECLX,19,62.65,Sports,42,Asia,0.77,7577.54,2021-08-15,2023-12-29,Fall,Afternoon,Email Campaign,High Risk,High Value,0.764,0,VIP Treatment,0.77,0.6545,76.38860932662385,Immediate Action
CUST_FGBXDV,PROD_WKFQJ3,TRANS_CQ5278,4,45.21,Electronics,18,South America,0.29,4404.1,2020-01-25,2023-01-28,Winter,Evening,Email Campaign,Low Risk,Medium Value,0.504,1,Standard Communication,0.29,0.29,36.52102850468411,Monitor
CUST_U3CUD6,PROD_9R98KN,TRANS_KNJPMZ,5,68.41,Sports,21,Europe,0.09,3839.97,2020-06-03,2023-10-25,Spring,Afternoon,Discount,Low Risk,Medium Value,0.514,1,Standard Communication,0.09,0.09,23.700310807459378,Maintain
CUST_QCUD86,PROD_1SNBVE,TRANS_MD4DRM,8,63.84,Electronics,29,Europe,0.17,7419.49,2022-08-11,2023-11-23,Winter,Afternoon,Discount,Low Risk,High Value,0.548,1,Standard Communication,0.17,0.17,45.59834036016864,Monitor
CUST_VP4IIN,PROD_IT717Q,TRANS_GP1OQV,4,194.85,Sports,54,North America,0.32,718.17,2021-11-11,2023-07-15,Spring,Morning,Loyalty Program,Medium Risk,Low Value,0.302,1,Discounts,0.32,0.2944,19.59093618246838,Maintain
CUST_9EBJL3,PROD_QYT7SW,TRANS_3BPSLO,12,151.04,Sports,38,Europe,0.43,8162.55,2020-09-09,2023-12-01,Fall,Evening,Loyalty Program,Medium Risk,High Value,0.602,0,Discounts,0.43,0.3956,62.313729529508706,High Priority
CUST_TBJH1N,PROD_8VAQY0,TRANS_IOFFK9,1,123.76,Electronics,29,South America,0.82,2525.29,2020-08-14,2023-04-21,Fall,Morning,Loyalty Program,High Risk,Low Value,0.363,0,Standard Communication,0.82,0.82,53.62675304207301,High Priority
CUST_0CB73G,PROD_WPIL5B,TRANS_QVIN85,7,188.85,Home,75,North America,0.82,1716.41,2020-12-05,2023-09-10,Summer,Morning,Loyalty Program,High Risk,Low Value,0.263,0,Re-engagement Campaign,0.82,0.7215999999999999,49.58225597414338,Monitor
CUST_DCB05J,PROD_EQJEIX,TRANS_PEB1AF,13,26.16,Electronics,23,Asia,0.75,9071.72,2022-12-18,2023-08-01,Summer,Morning,Email Campaign,High Risk,High Value,0.713,0,VIP Treatment,0.75,0.6375,82.85968863252718,Immediate Action
CUST_F2V19Q,PROD_SY44GQ,TRANS_E5I20X,2,59.18,Electronics,35,North America,0.32,6127.71,2021-07-10,2023-10-21,Fall,Morning,Loyalty Program,Medium Risk,Medium Value,0.356,1,Discounts,0.32,0.2944,46.639285342848225,Monitor
CUST_7WS7QT,PROD_9HJUMB,TRANS_3VZM4N,6,63.15,Electronics,76,Europe,0.97,1280.44,2022-05-08,2023-02-10,Spring,Evening,Discount,High Risk,Low Value,0.231,0,Re-engagement Campaign,0.97,0.8536,54.902353656487755,High Priority
CUST_EYA1WF,PROD_6VYL5Q,TRANS_NCVTPC,11,103.72,Home,40,Europe,0.76,5618.73,2021-02-13,2023-11-30,Fall,Afternoon,Loyalty Program,High Risk,Medium Value,0.565,0,Standard Communication,0.76,0.76,66.09432426378233,High Priority
CUST_85N1LQ,PROD_PMDE3S,TRANS_NXR2HS,13,49.79,Clothing,25,North America,0.31,9534.92,2020-08-23,2023-06-03,Fall,Afternoon,Email Campaign,Medium Risk,High Value,0.702,1,Discounts,0.31,0.2852,63.17574421786123,High Priority
CUST_HBN26L,PROD_Y756B1,TRANS_7OTVQS,16,137.38,Sports,44,South America,0.18,4058.92,2022-05-03,2023-10-16,Summer,Afternoon,Discount,Low Risk,Medium Value,0.674,1,Standard Communication,0.18,0.18,29.295087082089967,Monitor
CUST_7DL54F,PROD_JGLZ0G,TRANS_UAJLD3,13,32.26,Electronics,51,Europe,0.9,3034.81,2020-02-15,2023-11-11,Fall,Morning,Loyalty Program,High Risk,Low Value,0.556,0,Standard Communication,0.9,0.9,60.17441418594046,High Priority
CUST_UUECOU,PROD_IKB9GQ,TRANS_DAR1KI,16,150.47,Home,51,North America,0.89,4237.48,2020-10-11,2023-11-27,Fall,Morning,Loyalty Program,High Risk,Medium Value,0.635,0,Standard Communication,0.89,0.89,65.68790850980423,High Priority
CUST_D3OZEV,PROD_OHZRVC,TRANS_K7ORMB,19,88.07,Home,74,South America,0.83,4483.33,2021-10-09,2023-04-03,Spring,Morning,Discount,High Risk,Medium Value,0.584,0,Standard Communication,0.83,0.83,63.9171880125123,High Priority
CUST_3OW1VU,PROD_PS5AGZ,TRANS_HHDCI4,10,91.25,Electronics,74,South America,0.53,4454.13,2022-04-25,2023-06-07,Fall,Morning,Discount,Medium Risk,Medium Value,0.347,0,Discounts,0.53,0.48760000000000003,48.771184508428206,Monitor
CUST_W2GG22,PROD_3AAY9T,TRANS_RYC9VY,2,156.92,Electronics,73,South America,0.77,3777.19,2020-01-10,2023-11-29,Winter,Afternoon,Loyalty Program,High Risk,Medium Value,0.143,0,Re-engagement Campaign,0.77,0.6776,57.38640327367857,High Priority
CUST_9JYH3O,PROD_WLJHEY,TRANS_SO06RV,2,22.38,Sports,55,Asia,0.43,6853.05,2021-10-02,2023-09-04,Spring,Evening,Discount,Medium Risk,High Value,0.244,0,Discounts,0.43,0.3956,55.76607238573725,High Priority
CUST_UJJ5AB,PROD_Q0JNGA,TRANS_EUR8PH,5,28.7,Home,38,Asia,0.5,3507.66,2020-08-02,2023-08-06,Spring,Evening,Discount,Medium Risk,Medium Value,0.418,0,Discounts,0.5,0.46,42.5387209293023,Monitor
CUST_HGIUYL,PROD_ZC2DS8,TRANS_GH2SZG,18,80.6,Home,31,Europe,0.46,8806.33,2021-01-05,2023-05-14,Fall,Morning,Discount,Medium Risk,High Value,0.8,0,Discounts,0.46,0.4232,67.03270678496284,High Priority
CUST_DLK1QI,PROD_7IOKLW,TRANS_I237FI,8,137.58,Electronics,52,South America,0.28,8812.2,2021-01-01,2023-10-09,Winter,Morning,Email Campaign,Low Risk,High Value,0.418,1,Standard Communication,0.28,0.28,58.06205748937975,High Priority
CUST_P50GJC,PROD_U6X54G,TRANS_W0R881,12,117.9,Clothing,57,North America,0.73,1442.09,2020-03-03,2023-05-20,Summer,Evening,Email Campaign,High Risk,Low Value,0.496,0,Standard Communication,0.73,0.73,43.71062305495332,Monitor
CUST_MQVQQP,PROD_6A65WZ,TRANS_UOAD2A,8,189.13,Clothing,87,Asia,0.04,5404.37,2022-07-10,2023-03-20,Fall,Morning,Loyalty Program,Low Risk,Medium Value,0.222,1,Re-engagement Campaign,0.04,0.0352,29.022498539964957,Monitor
CUST_G2QS02,PROD_7IPDZP,TRANS_MFX2BK,1,90.67,Electronics,8,South America,0.92,6686.41,2020-08-28,2023-08-07,Winter,Afternoon,Email Campaign,High Risk,Medium Value,0.481,0,Standard Communication,0.92,0.92,79.43285238845732,Immediate Action
CUST_4AARW5,PROD_H1YD38,TRANS_L3VS5K,10,159.94,Clothing,75,Europe,0.93,9676.79,2020-12-08,2023-06-04,Fall,Afternoon,Email Campaign,High Risk,High Value,0.342,0,VIP Treatment,0.93,0.7905,94.88511124266984,Immediate Action
CUST_0UZG1E,PROD_MH6MNK,TRANS_H3LISZ,13,53.38,Electronics,41,Asia,0.46,3557.0,2022-06-22,2023-01-03,Spring,Morning,Discount,Medium Risk,Medium Value,0.612,0,Discounts,0.46,0.4232,40.785426850244406,Monitor
CUST_3AUFK5,PROD_Y9QX6S,TRANS_WOKXCH,7,132.58,Electronics,58,Asia,0.79,708.91,2021-03-04,2023-01-26,Spring,Morning,Email Campaign,High Risk,Low Value,0.358,0,Standard Communication,0.79,0.79,43.04463507124171,Monitor
CUST_YS4VJ7,PROD_ZX8QQU,TRANS_FR5JIG,12,62.46,Sports,6,South America,0.83,5698.74,2021-04-27,2023-05-12,Fall,Afternoon,Loyalty Program,High Risk,Medium Value,0.782,0,Standard Communication,0.83,0.83,69.99438386521277,High Priority
CUST_HCJJXE,PROD_BV7IGR,TRANS_6TR23N,3,119.26,Electronics,18,Europe,0.35,2823.8,2022-06-24,2023-11-29,Fall,Morning,Email Campaign,Medium Risk,Low Value,0.478,1,Discounts,0.35,0.322,31.619338864132743,Monitor
CUST_CMZMO3,PROD_0XJ9VA,TRANS_ODMTZF,2,133.08,Clothing,89,Europe,0.1,341.02,2021-05-07,2023-08-17,Fall,Morning,Email Campaign,Low Risk,Low Value,0.053,1,Re-engagement Campaign,0.1,0.08800000000000001,6.705140923382161,Maintain
CUST_LMBIH0,PROD_X1ZZ9B,TRANS_Z9AIP7,13,162.93,Electronics,26,South America,0.05,4436.42,2022-10-13,2023-09-24,Summer,Morning,Loyalty Program,Low Risk,Medium Value,0.696,1,Standard Communication,0.05,0.05,24.682632383177197,Maintain
CUST_OO4P5H,PROD_N32456,TRANS_GJB78Y,8,102.77,Clothing,43,Asia,0.51,8911.13,2020-06-19,2023-10-08,Fall,Afternoon,Loyalty Program,Medium Risk,High Value,0.469,0,Discounts,0.51,0.4692,70.05671936126467,High Priority
CUST_VZTSAO,PROD_1QKG57,TRANS_CICYQ7,1,57.7,Electronics,51,Asia,0.48,8016.1,2020-12-24,2023-06-15,Winter,Evening,Email Campaign,Medium Risk,High Value,0.24,0,Discounts,0.48,0.4416,64.08146195508692,High Priority
CUST_PLF51R,PROD_NQDWK1,TRANS_QA6CD7,2,105.71,Clothing,80,Europe,0.23,7852.64,2021-08-26,2023-05-23,Winter,Afternoon,Discount,Low Risk,High Value,0.103,1,Re-engagement Campaign,0.23,0.2024,50.764142339416146,High Priority
CUST_THMDAK,PROD_PMXIA1,TRANS_JM3L5T,12,194.26,Clothing,9,Europe,0.02,7669.19,2021-01-07,2023-02-08,Fall,Evening,Discount,Low Risk,High Value,0.765,1,Loyalty Programs,0.02,0.018000000000000002,39.346870324887796,Monitor
CUST_DR9L6G,PROD_U5CZ8J,TRANS_6G93WX,8,92.65,Electronics,58,Europe,0.57,6823.96,2021-02-21,2023-01-26,Fall,Morning,Email Campaign,Medium Risk,High Value,0.385,0,Discounts,0.57,0.5244,62.62061889485348,High Priority
CUST_AXFVPG,PROD_SH4W7P,TRANS_734EKZ,4,187.29,Home,31,Europe,0.57,8830.76,2021-08-21,2023-12-22,Spring,Evening,Discount,Medium Risk,High Value,0.431,0,Discounts,0.57,0.5244,72.6548597166332,High Priority
CUST_ERZKTJ,PROD_TZM4BQ,TRANS_M3VEI1,8,68.7,Home,24,Asia,0.06,5049.85,2021-09-01,2023-03-29,Winter,Evening,Email Campaign,Low Risk,Medium Value,0.576,1,Standard Communication,0.06,0.06,28.249855996543918,Monitor
CUST_C4UFOO,PROD_FYTQVJ,TRANS_2FP3TN,16,87.85,Electronics,41,Asia,0.32,5357.73,2020-04-24,2023-01-26,Winter,Evening,Email Campaign,Medium Risk,Medium Value,0.691,1,Discounts,0.32,0.2944,42.78929294303063,Monitor
CUST_2ONHSS,PROD_FIJBE1,TRANS_MZCC65,12,40.7,Home,57,Asia,0.1,2727.38,2022-02-24,2023-12-26,Spring,Morning,Loyalty Program,Low Risk,Low Value,0.496,1,Standard Communication,0.1,0.1,18.63722729345504,Maintain
CUST_4DG1SV,PROD_166XGO,TRANS_9INM3A,13,86.01,Electronics,11,Asia,0.34,2122.41,2021-01-14,2023-01-03,Winter,Evening,Email Campaign,Medium Risk,Low Value,0.78,1,Discounts,0.34,0.3128,27.612304695312687,Monitor
CUST_8RJ2UJ,PROD_W9GBJF,TRANS_UYVR6Q,6,46.6,Sports,43,South America,0.23,4413.42,2020-02-23,2023-06-12,Winter,Morning,Discount,Low Risk,Medium Value,0.416,1,Standard Communication,0.23,0.23,33.56762962311095,Monitor
CUST_X4L864,PROD_5FLVPY,TRANS_2V299P,11,37.97,Sports,6,South America,0.33,8297.46,2020-08-08,2023-06-19,Winter,Afternoon,Loyalty Program,Medium Risk,High Value,0.756,1,Discounts,0.33,0.30360000000000004,57.98829571909725,High Priority
CUST_L5137D,PROD_WJ48PQ,TRANS_SPB5MI,14,117.1,Sports,76,Europe,0.01,8897.35,2021-10-07,2023-05-26,Winter,Afternoon,Loyalty Program,Low Risk,High Value,0.441,1,Standard Communication,0.01,0.01,44.987817707624984,Monitor
CUST_A8R4U9,PROD_ARYSJ9,TRANS_YIY0NJ,6,167.11,Home,66,Asia,0.19,572.16,2021-02-26,2023-09-10,Fall,Evening,Loyalty Program,Low Risk,Low Value,0.287,1,Re-engagement Campaign,0.19,0.16720000000000002,12.36086866084786,Maintain
CUST_I9LOHF,PROD_QTXSAU,TRANS_72SKC6,10,41.52,Sports,69,Asia,0.44,6682.54,2021-08-31,2023-12-26,Summer,Evening,Email Campaign,Medium Risk,Medium Value,0.376,0,Discounts,0.44,0.4048,55.41350192404617,High Priority
CUST_PNARK0,PROD_MUAABD,TRANS_X5EG12,18,57.27,Electronics,16,South America,0.58,338.23,2022-09-19,2023-09-27,Winter,Afternoon,Loyalty Program,Medium Risk,Low Value,0.884,0,Discounts,0.58,0.5336,30.691190588574123,Monitor
CUST_ETNPOR,PROD_F2MZDX,TRANS_RF5Q6J,8,90.22,Home,17,Asia,0.22,3587.63,2022-07-10,2023-09-07,Summer,Morning,Loyalty Program,Low Risk,Medium Value,0.615,1,Standard Communication,0.22,0.22,28.938580525932622,Monitor
CUST_P3FKPA,PROD_VMZMY9,TRANS_BBPJI1,16,27.88,Electronics,21,Europe,0.63,8179.76,2020-11-17,2023-02-14,Fall,Afternoon,Email Campaign,High Risk,High Value,0.803,0,VIP Treatment,0.63,0.5355,72.39978159475828,High Priority
CUST_4RS6HS,PROD_1E5WHF,TRANS_EALG7Q,9,52.03,Electronics,25,Europe,0.55,1477.77,2020-07-13,2023-04-15,Fall,Afternoon,Email Campaign,Medium Risk,Low Value,0.596,0,Discounts,0.55,0.5060000000000001,34.889027336656085,Monitor
CUST_OAXA2N,PROD_3Y6MMT,TRANS_HDUHSL,8,172.88,Electronics,62,North America,0.45,7082.28,2021-11-10,2023-09-03,Winter,Evening,Email Campaign,Medium Risk,High Value,0.362,0,Discounts,0.45,0.41400000000000003,57.912249893997455,High Priority
CUST_F58QRC,PROD_MT2OAN,TRANS_U2J2S9,3,21.0,Sports,7,Asia,0.11,401.15,2022-03-18,2023-12-17,Winter,Morning,Discount,Low Risk,Low Value,0.54,1,Standard Communication,0.11,0.11,7.50579813915534,Maintain
CUST_NEROOC,PROD_MQL2WG,TRANS_HQIWB6,2,93.22,Electronics,18,North America,0.85,3665.48,2021-12-30,2023-10-05,Summer,Evening,Discount,High Risk,Medium Value,0.452,0,Standard Communication,0.85,0.85,60.827839868156836,High Priority
CUST_I32763,PROD_7VETJ7,TRANS_BRLSDT,5,62.98,Electronics,86,Europe,0.96,4469.42,2022-02-19,2023-01-06,Spring,Evening,Email Campaign,High Risk,Medium Value,0.148,0,Re-engagement Campaign,0.96,0.8448,70.34763634327224,High Priority
CUST_A1QNX1,PROD_BT59CF,TRANS_F3IR23,15,71.55,Sports,32,Europe,0.24,9957.36,2022-07-27,2023-10-22,Summer,Morning,Loyalty Program,Low Risk,High Value,0.715,1,Loyalty Programs,0.24,0.216,61.78799491187789,High Priority
CUST_R73TA0,PROD_9CZPD4,TRANS_5TIUS1,14,116.74,Sports,25,Asia,0.92,6516.17,2020-03-18,2023-03-09,Fall,Afternoon,Email Campaign,High Risk,Medium Value,0.728,0,Standard Communication,0.92,0.92,78.58163195916703,Immediate Action
CUST_CHXLKZ,PROD_1C3NZA,TRANS_U2AO83,13,80.91,Clothing,88,North America,0.74,3262.85,2020-02-29,2023-01-13,Fall,Morning,Email Campaign,High Risk,Low Value,0.348,0,Standard Communication,0.74,0.74,53.31464155139723,High Priority
CUST_Y3G8FH,PROD_2ZP1QW,TRANS_C36U09,8,159.94,Sports,28,Europe,0.27,7586.53,2020-08-29,2023-01-08,Spring,Evening,Discount,Low Risk,High Value,0.553,1,Standard Communication,0.27,0.27,51.433560405449725,High Priority
CUST_7I1KVL,PROD_3PJ5NN,TRANS_VG0YH7,13,186.9,Home,10,South America,0.45,7811.64,2020-07-06,2023-06-20,Summer,Evening,Discount,Medium Risk,High Value,0.786,0,Discounts,0.45,0.41400000000000003,61.55913741929806,High Priority
CUST_LG02EX,PROD_HBWVLV,TRANS_UDGW6J,9,191.5,Sports,36,South America,0.67,7183.04,2022-02-18,2023-08-15,Spring,Morning,Discount,High Risk,High Value,0.535,0,VIP Treatment,0.67,0.5695,69.41606198548766,High Priority
CUST_AD2D3A,PROD_43XQB5,TRANS_VHDHBQ,6,81.76,Home,12,South America,0.62,6009.3,2022-07-03,2023-07-20,Winter,Morning,Loyalty Program,High Risk,Medium Value,0.59,0,Standard Communication,0.62,0.62,61.047221133307204,High Priority
CUST_QHV233,PROD_ZOXTQ8,TRANS_DBEMVG,18,186.58,Electronics,68,North America,0.12,133.37,2022-07-20,2023-04-05,Winter,Afternoon,Discount,Low Risk,Low Value,0.592,1,Standard Communication,0.12,0.12,6.666866004784115,Maintain
CUST_AC60O5,PROD_UZAIFS,TRANS_D1YHFV,4,90.36,Clothing,84,South America,0.7,5389.24,2021-05-13,2023-07-29,Spring,Evening,Discount,High Risk,Medium Value,0.133,0,Re-engagement Campaign,0.7,0.616,61.94684672432138,High Priority
CUST_SUZMBI,PROD_PZJL3X,TRANS_0FJXCZ,12,132.24,Sports,34,North America,0.87,959.57,2022-10-06,2023-06-06,Winter,Evening,Discount,High Risk,Low Value,0.625,0,Standard Communication,0.87,0.87,48.29796515116363,Monitor
CUST_8631Y9,PROD_3DKRIM,TRANS_XDR5TU,1,96.67,Home,18,South America,0.47,7490.5,2022-07-22,2023-12-18,Fall,Evening,Discount,Medium Risk,High Value,0.425,0,Discounts,0.47,0.4324,60.95339888157316,High Priority
CUST_P43D45,PROD_X7ZH8Y,TRANS_TUSXP6,12,123.65,Clothing,47,Asia,0.04,7012.32,2020-03-12,2023-03-26,Fall,Afternoon,Email Campaign,Low Risk,High Value,0.552,1,Standard Communication,0.04,0.04,37.062441498595966,Monitor
CUST_A8D38V,PROD_VEDZB9,TRANS_GER2IM,9,76.58,Electronics,83,South America,0.84,5681.12,2020-10-31,2023-06-07,Spring,Morning,Discount,High Risk,Medium Value,0.271,0,Re-engagement Campaign,0.84,0.7392,70.40628175076202,High Priority
CUST_GAIDRM,PROD_Y0PGNI,TRANS_Y4A3Z0,4,122.27,Home,68,South America,0.39,5458.66,2022-06-01,2023-01-29,Spring,Afternoon,Discount,Medium Risk,Medium Value,0.223,1,Discounts,0.39,0.3588,46.79395505492131,Monitor
CUST_7IUYYY,PROD_OMKM2F,TRANS_R44QO9,4,62.11,Home,11,South America,0.1,8273.37,2022-04-08,2023-09-29,Winter,Evening,Discount,Low Risk,High Value,0.543,1,Standard Communication,0.1,0.1,46.36784282822788,Monitor
CUST_1KN2A8,PROD_0BMUSA,TRANS_NJIQCW,5,179.11,Home,82,South America,0.2,2358.32,2020-09-28,2023-10-09,Summer,Evening,Email Campaign,Low Risk,Low Value,0.171,1,Re-engagement Campaign,0.2,0.17600000000000002,21.791883005192126,Maintain
CUST_GG7RC6,PROD_P6E5V6,TRANS_OAUFSN,15,125.74,Electronics,30,South America,0.75,6400.72,2021-08-10,2023-04-18,Fall,Morning,Email Campaign,High Risk,Medium Value,0.726,0,Standard Communication,0.75,0.75,69.50436810483453,High Priority
CUST_W3D7AU,PROD_M70MFR,TRANS_XQKGMO,17,163.0,Clothing,36,Europe,0.93,4726.93,2020-03-19,2023-03-21,Summer,Evening,Discount,High Risk,Medium Value,0.745,0,Standard Communication,0.93,0.93,70.13521724521388,High Priority
CUST_FNGS8H,PROD_RK2GH5,TRANS_HDSUA9,12,86.68,Electronics,59,Asia,0.2,1193.75,2020-07-04,2023-06-03,Spring,Morning,Email Campaign,Low Risk,Low Value,0.484,1,Standard Communication,0.2,0.2,15.968893253438083,Maintain
CUST_3USKKH,PROD_2QZ1DL,TRANS_IMS7L0,7,119.85,Clothing,17,Europe,0.28,2625.31,2020-02-11,2023-02-08,Spring,Morning,Email Campaign,Low Risk,Low Value,0.589,1,Standard Communication,0.28,0.28,27.126865044761075,Monitor
CUST_LQSSAP,PROD_BF448S,TRANS_446DDR,4,116.14,Electronics,44,Asia,0.82,2094.74,2021-05-26,2023-09-08,Fall,Afternoon,Discount,High Risk,Low Value,0.358,0,Standard Communication,0.82,0.82,51.47395137483299,High Priority
CUST_UZBGZM,PROD_0LNZQ1,TRANS_WIOXBM,8,53.15,Electronics,48,Europe,0.39,4211.88,2022-08-31,2023-07-18,Winter,Afternoon,Loyalty Program,Medium Risk,Medium Value,0.441,1,Discounts,0.39,0.3588,40.55990543773051,Monitor
CUST_MENASY,PROD_ZF41CG,TRANS_I97KZZ,10,169.33,Home,41,Asia,0.21,8885.03,2020-09-23,2023-10-22,Summer,Afternoon,Discount,Low Risk,High Value,0.533,1,Standard Communication,0.21,0.21,54.9262162291895,High Priority
CUST_B9TQ73,PROD_HJLHPP,TRANS_Z57ZU7,2,129.63,Clothing,53,South America,0.97,8345.59,2022-05-28,2023-06-04,Spring,Evening,Discount,High Risk,High Value,0.255,0,VIP Treatment,0.97,0.8245,90.22895149483588,Immediate Action
CUST_HMS7NA,PROD_CI4QH4,TRANS_DK15Z1,2,49.61,Home,62,North America,0.89,1332.89,2020-12-16,2023-07-19,Summer,Afternoon,Email Campaign,High Risk,Low Value,0.204,0,Re-engagement Campaign,0.89,0.7832,51.16460995063881,High Priority
CUST_DJ3OOX,PROD_VNZ02U,TRANS_CI78FA,17,44.43,Electronics,27,South America,0.45,6730.06,2020-10-13,2023-01-24,Summer,Afternoon,Discount,Medium Risk,High Value,0.796,0,Discounts,0.45,0.41400000000000003,56.15110762658304,High Priority
CUST_DEPZGJ,PROD_6RZY2M,TRANS_CKIIS0,11,191.73,Electronics,83,North America,0.75,3960.54,2022-01-27,2023-09-09,Winter,Evening,Loyalty Program,High Risk,Medium Value,0.323,0,Standard Communication,0.75,0.75,57.30317527620663,High Priority
