Customer_ID,Risk_Level,LTV_Segment,Engagement_Score,Priority_Score,Action_Priority
CUST_SJ7SV0,Low Risk,Low Value,0.467,18.881647159531827,Maintain
CUST_EMZ11T,Low Risk,High Value,0.448,41.54453906893765,Monitor
CUST_439POZ,Medium Risk,High Value,0.37,64.0116282790787,High Priority
CUST_ML0LTK,Medium Risk,Low Value,0.34,21.5697856748562,Maintain
CUST_4CYVQ8,Medium Risk,High Value,0.555,54.3972235333648,High Priority
CUST_E8LUMX,High Risk,Low Value,0.616,57.38926334232021,High Priority
CUST_EVURL6,High Risk,High Value,0.656,71.98357760586254,High Priority
CUST_G3W9U2,Medium Risk,Medium Value,0.133,47.61190068561645,Monitor
CUST_DKTQRJ,Low Risk,Low Value,0.088,4.396257510180245,Maintain
CUST_B2NHJD,High Risk,Medium Value,0.467,64.31165747977951,High Priority
CUST_3KBWEM,High Risk,Medium Value,0.274,64.79122498939975,High Priority
CUST_B2BXVP,High Risk,Medium Value,0.159,69.99918598046352,High Priority
CUST_08XLDS,Medium Risk,High Value,0.43,68.93965255166124,High Priority
CUST_DTM12U,Low Risk,High Value,0.469,54.822465739177744,High Priority
CUST_YZFVTK,Low Risk,Medium Value,0.479,31.85812459499028,Monitor
CUST_G7ITA2,Low Risk,Low Value,0.668,10.725913421922126,Maintain
CUST_W9WN0S,High Risk,Medium Value,0.483,69.31482355576534,High Priority
CUST_0NKD5K,Low Risk,Medium Value,0.944,23.095360288646926,Maintain
CUST_G8XKJJ,Low Risk,Low Value,0.587,22.74498387961311,Maintain
CUST_9ARXQW,Medium Risk,Low Value,0.413,21.8175316207589,Maintain
CUST_M6D498,Low Risk,High Value,0.131,38.190932582381976,Monitor
CUST_1VK9UU,Low Risk,Low Value,0.36,17.247911949886795,Maintain
CUST_AIDHPF,Low Risk,Medium Value,0.68,23.76418434042417,Maintain
CUST_HL06L7,Low Risk,Low Value,0.462,12.376925046201109,Maintain
CUST_0T7PWT,Medium Risk,Medium Value,0.603,52.61682280374729,High Priority
CUST_TSP6PQ,High Risk,Low Value,0.24,58.79904717713225,High Priority
CUST_EOTRIV,Medium Risk,High Value,0.53,56.31886965287167,High Priority
CUST_166WPJ,Medium Risk,High Value,0.867,63.164657951790836,High Priority
CUST_U3ZGUT,High Risk,Low Value,0.071,43.07807787386897,Monitor
CUST_QAI9ZJ,Low Risk,High Value,0.479,43.70685096442315,Monitor
CUST_SNSMSZ,High Risk,High Value,0.244,91.86103466483195,Immediate Action
CUST_0RH4XW,High Risk,Low Value,0.805,38.63759930238326,Monitor
CUST_PNW2KQ,Medium Risk,Medium Value,0.514,55.49435586454075,High Priority
CUST_ZGJ8XR,Medium Risk,Low Value,0.205,23.116308791410994,Maintain
CUST_BRVREI,High Risk,High Value,0.536,85.35859860636656,Immediate Action
CUST_YX1V3G,Medium Risk,High Value,0.503,61.80359928638288,High Priority
CUST_KRE5MZ,High Risk,High Value,0.803,84.3284838836132,Immediate Action
CUST_PFZR63,Medium Risk,Low Value,0.433,32.713351120426886,Monitor
CUST_7GF1VR,Low Risk,Low Value,0.358,19.077761866284792,Maintain
CUST_TTT502,High Risk,High Value,0.469,92.44630271126508,Immediate Action
CUST_CA1QY3,Low Risk,High Value,0.105,51.99344984279623,High Priority
CUST_FTVG19,Medium Risk,Medium Value,0.489,44.983221597318334,Monitor
CUST_6O4U7Q,Medium Risk,Medium Value,0.672,40.38234917638023,Monitor
CUST_26M9O4,Medium Risk,Low Value,0.259,32.74537388897333,Monitor
CUST_DAA3Q8,Medium Risk,Medium Value,0.342,43.692088610126646,Monitor
CUST_XHBZJ5,Low Risk,Low Value,0.405,14.168190036560878,Maintain
CUST_BM02DB,High Risk,High Value,0.381,88.55399329583909,Immediate Action
CUST_NYQDER,Low Risk,High Value,0.413,55.56003944094658,High Priority
CUST_WIC77E,High Risk,High Value,0.351,87.87301695240686,Immediate Action
CUST_3XQKKX,Medium Risk,High Value,0.298,72.20583093994256,High Priority
CUST_GBL5W8,Medium Risk,Low Value,0.589,29.44647871548917,Monitor
CUST_PRIBBY,Medium Risk,High Value,0.513,66.63566325591813,High Priority
CUST_8CC8DB,Medium Risk,Low Value,0.822,19.753518084434027,Maintain
CUST_OW3TF3,Medium Risk,High Value,0.575,73.29157099770394,High Priority
CUST_SDUT3Z,Low Risk,Medium Value,0.796,35.40951782842788,Monitor
CUST_27033J,Medium Risk,Medium Value,0.206,45.656875765018356,Monitor
CUST_VM3B2L,Medium Risk,High Value,0.25,56.791747001928044,High Priority
CUST_W5A0HJ,High Risk,Low Value,0.475,55.961937086490074,High Priority
CUST_75QGXI,Medium Risk,High Value,0.549,55.74619390865381,High Priority
CUST_T30BZE,Low Risk,Medium Value,0.568,34.54447106730562,Monitor
CUST_HXNMZA,High Risk,High Value,0.161,86.1658159795835,Immediate Action
CUST_YN6BIM,Medium Risk,Medium Value,0.432,58.99969199260782,High Priority
CUST_P0XF0L,Low Risk,Medium Value,0.09,23.108068593646248,Maintain
CUST_7UVK6Z,Low Risk,High Value,0.514,59.39834756034145,High Priority
CUST_35V453,High Risk,Medium Value,0.217,68.62728105474531,High Priority
CUST_YSEFWK,Medium Risk,Medium Value,0.437,56.922570141683394,High Priority
CUST_HX1M0L,Medium Risk,Medium Value,0.466,50.15719777274655,High Priority
CUST_CPYD4F,Low Risk,Low Value,0.621,18.901483635607253,Maintain
CUST_FP0BZ4,Low Risk,Medium Value,0.563,26.657405777738667,Monitor
CUST_NMPI4E,Low Risk,Low Value,0.736,17.136137267294416,Maintain
CUST_K9BHDT,Medium Risk,Low Value,0.457,34.78122874948998,Monitor
CUST_FK47DE,High Risk,High Value,0.624,77.8270738497724,Immediate Action
CUST_5AJLIP,Low Risk,Medium Value,0.486,28.072895749497988,Monitor
CUST_6D10GO,Medium Risk,High Value,0.634,62.14885557253375,High Priority
CUST_D86JU9,High Risk,High Value,0.265,85.93306039344944,Immediate Action
CUST_E93HKS,Low Risk,High Value,0.032,52.256494155859734,High Priority
CUST_TK22YT,High Risk,Medium Value,0.417,61.758362200692815,High Priority
CUST_7BLH5G,High Risk,Low Value,0.36,43.654071697720745,Monitor
CUST_1XNLTD,Low Risk,Low Value,0.094,13.564909557829388,Maintain
CUST_9IV4EZ,High Risk,Low Value,0.882,50.125705016920406,High Priority
CUST_HEFSQ7,Medium Risk,Low Value,0.316,39.695466691200586,Monitor
CUST_S63V9H,Medium Risk,Medium Value,0.302,36.36657679784315,Monitor
CUST_IKLFBS,High Risk,High Value,0.561,73.49996599918398,High Priority
CUST_GP08XT,Medium Risk,Low Value,0.385,42.8895813499524,Monitor
CUST_PDT8ZL,Medium Risk,Medium Value,0.474,51.473775370608905,High Priority
CUST_AMRHNY,Medium Risk,High Value,0.515,53.016362392697424,High Priority
CUST_CJCBNM,High Risk,High Value,0.893,79.41191388593326,Immediate Action
CUST_C95HIZ,Medium Risk,Medium Value,0.75,53.68087434098418,High Priority
CUST_XNM16I,High Risk,Low Value,0.676,57.17889229341504,High Priority
CUST_2TIGYN,Medium Risk,Medium Value,0.629,59.87993911853884,High Priority
CUST_GAWCWY,Low Risk,High Value,0.279,58.78526084626031,High Priority
CUST_XQ6I3N,Medium Risk,High Value,0.515,58.64866156787763,High Priority
CUST_75MUKG,High Risk,High Value,0.722,78.16213189116539,Immediate Action
CUST_QOWUAQ,Medium Risk,Medium Value,0.701,52.828127875069,High Priority
CUST_6TF6GU,Low Risk,Medium Value,0.289,37.11902885669256,Monitor
CUST_PCOV0H,Low Risk,Medium Value,0.562,37.9473947374737,Monitor
CUST_4KBV4A,High Risk,Medium Value,0.933,70.96173708168996,High Priority
CUST_S8UWS3,High Risk,High Value,0.87,87.93627447058729,Immediate Action
CUST_6HVZKP,Medium Risk,Low Value,0.203,29.457298975175405,Monitor
CUST_P80KMO,Medium Risk,Medium Value,0.698,62.65154563709529,High Priority
CUST_XAVLCN,High Risk,Low Value,0.445,62.01137227293455,High Priority
CUST_EC89AI,High Risk,Medium Value,0.709,77.38919134059216,Immediate Action
CUST_9ATW7P,High Risk,Medium Value,0.167,59.40506172148132,High Priority
CUST_JMJ2L4,High Risk,High Value,0.107,86.52060449450786,Immediate Action
CUST_8S3F9Q,High Risk,Low Value,0.429,44.082475979423506,Monitor
CUST_S59ZVC,High Risk,Low Value,0.453,47.84329823915774,Monitor
CUST_7U8SJ4,Low Risk,Low Value,0.8,8.919754074097778,Maintain
CUST_YN7PNG,Low Risk,Low Value,0.253,4.923920174084178,Maintain
CUST_8ELQUS,Medium Risk,Medium Value,0.565,46.100614414745955,Monitor
CUST_BBUJXY,High Risk,Medium Value,0.637,63.85759858236598,High Priority
CUST_WBZ5LC,Medium Risk,Low Value,0.444,31.852250454010896,Monitor
CUST_2XMYNS,Low Risk,High Value,0.517,52.7125031000744,High Priority
CUST_LL1FJ2,Low Risk,Low Value,0.437,14.740757778186676,Maintain
CUST_MG0Z33,High Risk,High Value,0.629,73.71118106834564,High Priority
CUST_NKMQR0,Low Risk,Medium Value,0.807,32.96444114658751,Monitor
CUST_JOKIBK,High Risk,High Value,0.653,86.68569645671496,Immediate Action
CUST_A7N5R1,High Risk,Low Value,0.413,39.227677464259145,Monitor
CUST_0DXU2P,High Risk,Medium Value,0.451,62.94203060873461,High Priority
CUST_8ILHGO,Medium Risk,Medium Value,0.53,47.79420506092146,Monitor
CUST_U30P9Y,Medium Risk,High Value,0.255,62.616156787762904,High Priority
CUST_H4NZX3,Medium Risk,Low Value,0.088,28.65400969623271,Monitor
CUST_TREEWW,High Risk,Medium Value,0.419,76.56902165651975,Immediate Action
CUST_72CG91,Low Risk,Medium Value,0.204,42.73707368976855,Monitor
CUST_YE5YLZ,High Risk,High Value,0.22,74.07851188428522,High Priority
CUST_YYU9A1,Medium Risk,Medium Value,0.683,51.501282030768735,High Priority
CUST_N38XEX,Low Risk,Low Value,0.401,13.34442626623039,Maintain
CUST_EK83JD,Medium Risk,Medium Value,0.574,45.12080689936559,Monitor
CUST_QK15C0,High Risk,High Value,0.493,94.65866780802739,Immediate Action
CUST_DLBL31,Low Risk,High Value,0.647,51.7878389081338,High Priority
CUST_TLHE6T,High Risk,Low Value,0.15,51.49495187884509,High Priority
CUST_0P9DTA,Medium Risk,Low Value,0.375,30.181276350632416,Monitor
CUST_K3DVN0,Low Risk,High Value,0.457,48.46544317063609,Monitor
CUST_TO8WIK,Low Risk,Medium Value,0.294,27.211875085002042,Monitor
CUST_0FAGB3,Medium Risk,Low Value,0.874,31.747689944558672,Monitor
CUST_N6CXK1,Low Risk,Low Value,0.94,11.211189068537646,Maintain
CUST_NOIWPM,Low Risk,Low Value,0.788,18.066597598342362,Maintain
CUST_X74SYX,High Risk,Low Value,0.496,51.0692656623759,High Priority
CUST_BBJGAS,Low Risk,High Value,0.212,58.54391705400929,High Priority
CUST_V24AWH,Low Risk,Medium Value,0.929,36.07978191476595,Monitor
CUST_EX8M9C,Medium Risk,Medium Value,0.463,54.8868052833268,High Priority
CUST_WHLP8S,Medium Risk,Low Value,0.587,18.355906541757,Maintain
CUST_BWIU6W,Low Risk,Low Value,0.54,23.21022904549709,Maintain
CUST_APC3WL,High Risk,Medium Value,0.469,62.17260014240341,High Priority
CUST_BCCFX7,High Risk,Medium Value,0.248,70.01944846676321,High Priority
CUST_7P9363,Low Risk,Medium Value,0.805,29.974179380305127,Monitor
CUST_S1SFJA,Medium Risk,Medium Value,0.73,50.01491435794459,High Priority
CUST_IDIWUU,High Risk,High Value,0.583,75.46712121090906,Immediate Action
CUST_EMO4IB,High Risk,High Value,0.349,81.91617398817571,Immediate Action
CUST_TUSUUI,Medium Risk,Medium Value,0.261,55.85162843908254,High Priority
CUST_30POUR,Low Risk,Medium Value,0.598,30.538168916053987,Monitor
CUST_9BQOLL,High Risk,Medium Value,0.212,77.25983823611767,Immediate Action
CUST_VVH9C9,Medium Risk,Low Value,0.227,28.552889269342465,Monitor
CUST_QYTH56,High Risk,High Value,0.556,83.7588482123571,Immediate Action
CUST_7R4102,Medium Risk,Medium Value,0.685,47.39267942430618,Monitor
CUST_HCBMJC,High Risk,Low Value,0.338,52.4953118874853,High Priority
CUST_FQ40D3,Medium Risk,High Value,0.471,60.25529612710705,High Priority
CUST_4XRMBW,Low Risk,Medium Value,0.88,31.831901965647173,Monitor
CUST_F9K6SL,Low Risk,High Value,0.634,44.93104434506428,Monitor
CUST_DPVAVL,Low Risk,Low Value,0.48,14.82229173500164,Maintain
CUST_4T6VXZ,Medium Risk,Medium Value,0.433,47.79961519076458,Monitor
CUST_ZY47IB,Low Risk,High Value,0.805,60.27240853780491,High Priority
CUST_MQDSPN,Low Risk,Low Value,0.524,13.902487659703834,Maintain
CUST_A2UOU3,Medium Risk,Low Value,0.069,22.419868076833843,Maintain
CUST_EADHDS,Low Risk,Low Value,0.775,8.916569997679943,Maintain
CUST_S667U9,Low Risk,High Value,0.431,61.328223877373055,High Priority
CUST_DKC54Q,High Risk,Low Value,0.737,52.52002448058754,High Priority
CUST_WAH34Z,High Risk,Low Value,0.278,45.18921654119699,Monitor
CUST_FP2PRX,Low Risk,Medium Value,0.543,38.49081777962671,Monitor
CUST_VF7WCA,High Risk,Low Value,0.094,31.841982207572983,Monitor
CUST_1X8X4P,High Risk,High Value,0.601,90.0036520876501,Immediate Action
CUST_7NPDLZ,Low Risk,Low Value,0.3,9.056873364960758,Maintain
CUST_6HNYK7,Low Risk,Medium Value,0.543,21.99920398089554,Maintain
CUST_CE915H,High Risk,Medium Value,0.474,70.37679104298503,High Priority
CUST_QGYGVA,Low Risk,Low Value,0.443,20.701638839332144,Maintain
CUST_NZ0K6T,Medium Risk,High Value,0.534,71.47642543421043,High Priority
CUST_IVTGAS,Medium Risk,High Value,0.787,62.2262194292663,High Priority
CUST_9EXSSW,High Risk,High Value,0.485,74.43601646439515,High Priority
CUST_NMY8YH,Medium Risk,Low Value,0.376,44.802729265502364,Monitor
CUST_RKL79G,Low Risk,Medium Value,0.512,36.20487691704601,Monitor
CUST_H77C1R,High Risk,High Value,0.756,65.12891909405826,High Priority
CUST_BNLJSI,Low Risk,Medium Value,0.325,31.56201548837172,Monitor
CUST_HOU60I,Low Risk,Low Value,0.638,14.366466795203085,Maintain
CUST_LZAHJC,Medium Risk,Medium Value,0.161,56.895717497219934,High Priority
CUST_XMTZ8X,High Risk,High Value,0.692,65.5829799915198,High Priority
CUST_EPHB2H,High Risk,High Value,0.678,83.14757754186101,Immediate Action
CUST_7DCQPL,Medium Risk,High Value,0.551,69.42747425938222,High Priority
CUST_5SZMHJ,Medium Risk,Low Value,0.39,27.402233653607688,Monitor
CUST_OV7EF7,Low Risk,Low Value,0.792,24.86664679952319,Maintain
CUST_QXD5HM,Medium Risk,Medium Value,0.799,49.28183276398634,Monitor
CUST_QYMY42,Low Risk,Low Value,0.427,11.367456818963655,Maintain
CUST_TLTE8S,Medium Risk,High Value,0.818,73.69197060729458,High Priority
CUST_N781P1,High Risk,Low Value,0.368,37.31853964495148,Monitor
CUST_OUT58L,High Risk,High Value,0.304,71.78708088994136,High Priority
CUST_G188LB,High Risk,Low Value,0.613,49.97685944462667,Monitor
CUST_YC526K,Low Risk,High Value,0.405,59.97669944078658,High Priority
CUST_DVJ5HE,Low Risk,Medium Value,0.745,38.11568877653064,Monitor
CUST_IINFCX,High Risk,Low Value,0.6,31.025862620702895,Monitor
CUST_Y2X7PV,Low Risk,Medium Value,0.219,31.103688488523723,Monitor
CUST_XDE496,High Risk,High Value,0.239,81.93859452626863,Immediate Action
CUST_V3JN1Q,High Risk,Low Value,0.728,35.69279062697505,Monitor
CUST_T42BGU,Low Risk,High Value,0.672,60.98670168084034,High Priority
CUST_SVR4PR,High Risk,Low Value,0.564,47.59825035800859,Monitor
CUST_VKH8K3,Low Risk,High Value,0.741,45.22144531468755,Monitor
CUST_W7DRAC,Low Risk,Medium Value,0.55,29.637333295999102,Monitor
CUST_IMR891,High Risk,High Value,0.368,76.86539876957048,Immediate Action
CUST_IEIRZB,High Risk,High Value,0.484,79.90064361544677,Immediate Action
CUST_EU7EN3,Low Risk,Medium Value,0.295,42.119008856212545,Monitor
CUST_HQHCLK,High Risk,Medium Value,0.174,67.9862776706641,High Priority
CUST_U98LW5,High Risk,Low Value,0.464,47.62832307975391,Monitor
CUST_BDT148,High Risk,High Value,0.657,91.85099842396218,Immediate Action
CUST_648VCA,High Risk,Medium Value,0.498,62.641197388737325,High Priority
CUST_1SXBGW,Low Risk,High Value,0.257,40.933038392921425,Monitor
CUST_4LXL9P,High Risk,High Value,0.394,67.75756018144435,High Priority
CUST_OX9YYS,Medium Risk,Medium Value,0.545,54.23964175140203,High Priority
CUST_7CHHGN,High Risk,High Value,0.336,77.20051681240349,Immediate Action
CUST_ZFSNC9,Low Risk,Medium Value,0.278,32.34423226157428,Monitor
CUST_BVXUAI,Medium Risk,Medium Value,0.686,42.23103354480507,Monitor
CUST_49BD33,Low Risk,High Value,0.131,49.073551765242364,Monitor
CUST_W6FAS4,High Risk,Medium Value,0.254,60.678016272390536,High Priority
CUST_JJ8LWE,Medium Risk,Medium Value,0.5,56.599060377449064,High Priority
CUST_GHWGY3,High Risk,Medium Value,0.402,76.55299327183852,Immediate Action
CUST_UQYCSR,Low Risk,Low Value,0.681,5.613184716433193,Maintain
CUST_GXGVQI,Low Risk,Low Value,0.212,14.815697576741842,Maintain
CUST_4J6DF0,Low Risk,Low Value,0.519,26.930282326775846,Monitor
CUST_GMVPRJ,Low Risk,High Value,0.889,40.709117018808456,Monitor
CUST_LM5QXD,High Risk,High Value,0.282,72.30911141867405,High Priority
CUST_7BHI4X,Low Risk,High Value,0.394,42.822593742249815,Monitor
CUST_39IBYG,Low Risk,Medium Value,0.455,37.359364624750995,Monitor
CUST_JH0UVW,High Risk,Medium Value,0.7,63.009688232517576,High Priority
CUST_UGUKAF,High Risk,Low Value,0.124,47.591914205940945,Monitor
CUST_66I9CN,Low Risk,Low Value,0.418,19.748135955262924,Maintain
CUST_166IQF,High Risk,High Value,0.424,86.00067001608039,Immediate Action
CUST_JD5MH0,Medium Risk,Low Value,0.064,30.402437658503803,Monitor
CUST_UDYJ8S,Medium Risk,Medium Value,0.623,59.689136539276944,High Priority
CUST_WHRUBX,High Risk,High Value,0.584,80.26281830763938,Immediate Action
CUST_4BFMZQ,Low Risk,Medium Value,0.795,33.88905333728009,Monitor
CUST_YLPJSU,Low Risk,Medium Value,0.57,37.31570157683784,Monitor
CUST_MM26NQ,Medium Risk,High Value,0.546,67.21848124354983,High Priority
CUST_B82JRN,Low Risk,High Value,0.355,54.023582565981584,High Priority
CUST_CGED8P,High Risk,Medium Value,0.246,60.81584158019792,High Priority
CUST_NFVHH2,Medium Risk,High Value,0.532,55.114600750418006,High Priority
CUST_S6S0T6,High Risk,High Value,0.616,85.50647215533172,Immediate Action
CUST_M50DPH,High Risk,Low Value,0.27,53.26930046321112,High Priority
CUST_ALT1IX,Medium Risk,Low Value,0.364,38.57458979015497,Monitor
CUST_5LEXU1,High Risk,Low Value,0.893,48.04637511300271,Monitor
CUST_31ZKUS,High Risk,High Value,0.388,91.50075801819244,Immediate Action
CUST_KRO2H6,High Risk,High Value,0.475,83.49481987567702,Immediate Action
CUST_TJRW0V,Medium Risk,Medium Value,0.404,46.884117218813245,Monitor
CUST_E1HPE8,Low Risk,High Value,0.639,56.37602302455258,High Priority
CUST_MC05PZ,Medium Risk,Medium Value,0.927,51.93313639527349,High Priority
CUST_AVNI66,High Risk,High Value,0.433,83.79874916998008,Immediate Action
CUST_4TSTHK,Low Risk,Medium Value,0.594,42.45760698256758,Monitor
CUST_V4UV84,High Risk,Medium Value,0.369,77.1534596830324,Immediate Action
CUST_N3GW80,Low Risk,High Value,0.409,55.75311007464179,High Priority
CUST_BX7TKR,High Risk,Medium Value,0.602,64.21212309095418,High Priority
CUST_YT2NR9,High Risk,High Value,0.53,77.16895005480131,Immediate Action
CUST_S58UGX,Medium Risk,Medium Value,0.173,48.60982863588726,Monitor
CUST_FI6QT3,High Risk,Low Value,0.197,49.28282278774691,Monitor
CUST_9YUHWL,Low Risk,Low Value,0.221,6.0607714585150045,Maintain
CUST_KIFMVX,Medium Risk,High Value,0.049,68.93129235101642,High Priority
CUST_E36WHY,Medium Risk,High Value,0.234,60.69300063201516,High Priority
CUST_XZVF17,Medium Risk,High Value,0.597,62.552403257678186,High Priority
CUST_PQRHXV,High Risk,Medium Value,0.313,76.29406505756138,Immediate Action
CUST_2WK67O,High Risk,Medium Value,0.448,78.7890629375105,Immediate Action
CUST_H6N3AA,Medium Risk,Low Value,0.435,36.71172708144996,Monitor
CUST_VE2AV2,High Risk,High Value,0.467,74.41722001328031,High Priority
CUST_5UM9AE,Medium Risk,Low Value,0.502,39.9961839084138,Monitor
CUST_T3XOS6,High Risk,High Value,0.531,89.98825371808923,Immediate Action
CUST_RNUORA,Medium Risk,Medium Value,0.867,44.870444890677376,Monitor
CUST_P7394S,Low Risk,Low Value,0.472,16.41518996455915,Maintain
CUST_LGDNVC,Low Risk,Low Value,0.548,25.188376521036503,Monitor
CUST_XD1NBW,Low Risk,Low Value,0.327,19.587204092898226,Maintain
CUST_KKFMTV,High Risk,High Value,0.285,84.61819083658008,Immediate Action
CUST_A3UCTU,Low Risk,High Value,0.521,52.346206308951416,High Priority
CUST_GLT4WP,Low Risk,Low Value,0.598,14.141607398577564,Maintain
CUST_I1P954,Low Risk,Medium Value,0.502,19.204212901109628,Maintain
CUST_36SD24,Medium Risk,Medium Value,0.408,38.439454546909126,Monitor
CUST_GYMHX9,Low Risk,High Value,0.156,47.95059481427554,Monitor
CUST_OVE9GV,Medium Risk,Medium Value,0.625,44.095788298919175,Monitor
CUST_78LF88,High Risk,High Value,0.477,71.62722505340128,High Priority
CUST_1KXC4H,Low Risk,Medium Value,0.585,38.3899273582566,Monitor
CUST_U72Z7A,Low Risk,High Value,0.41,49.14282942790627,Monitor
CUST_LXI35K,High Risk,Medium Value,0.655,75.76185028440683,Immediate Action
CUST_BVZN6A,High Risk,Medium Value,0.733,81.75042401017625,Immediate Action
CUST_XFMEP3,Medium Risk,Low Value,0.505,28.573235757658182,Monitor
CUST_DZ48ZO,Medium Risk,Low Value,0.416,42.72306535356849,Monitor
CUST_MCEAY4,Low Risk,Medium Value,0.305,34.19742673824172,Monitor
CUST_DVPHB4,Medium Risk,Low Value,0.308,35.31635359248622,Monitor
CUST_5UT760,Low Risk,Low Value,0.546,18.93733449602791,Maintain
CUST_E5CKK2,Medium Risk,Low Value,0.603,31.86062665503972,Monitor
CUST_T5ACQL,Medium Risk,Medium Value,0.691,46.61934886437274,Monitor
CUST_3R5QT8,High Risk,Medium Value,0.798,72.53491283790811,High Priority
CUST_GTJ3MG,High Risk,Medium Value,0.526,63.47869148859572,High Priority
